,index,id,created_at,text,year,month,day
0,0,1555337003264118784,2022-08-04T23:36:52.000Z,"Republic’s Q2 results continue to demonstrate the value created by our differentiated capabilities, and our ability to harness the positive momentum in our business. Read more: https://t.co/xhN53EY4hn #SustainabilityinAction",2022,8,4
1,1,1554928952971390976,2022-08-03T20:35:26.000Z,"We are proud to release our 2021 Sustainability Report, which highlights our industry-leading commitments to reduce emissions and decarbonize our operations and details our progress toward our ambitious 2030 sustainability goals. https://t.co/xBin8xxqxf  #SustainabilityinAction",2022,8,3
2,2,1554928487990890496,2022-08-03T20:33:35.000Z,"Republic Services Charitable Foundation is contributing $2 million to support revitalization efforts at Margaret T. Hance Park, a green space located in the heart of downtown Phoenix.  https://t.co/Sg15zhUB8w. #SustainabilityinAction",2022,8,3
3,3,1554927820534534144,2022-08-03T20:30:56.000Z,"I am proud to announce that for the third consecutive year, Republic Services has been named to 3BL Media’s 100 Best Corporate Citizens Ranking. We rank in the top 40 in critical categories including Climate Change, Environment and Governance.  https://t.co/hP66bpzXZH",2022,8,3
