,index,id,created_at,text,year,month,day
134,3,1311399636607922179,2020-09-30T20:16:52.000Z,Really enjoyed being at the Grace Hopper Conference #vGHC today.  thanks to @AnitaB_org for bringing all of these incredible women together virtually to talk about tech.  Truly honored to be part of the program this year! https://t.co/cYAJiiCUZk,2020,9,30
135,0,1286429476516245504,2020-07-23T22:34:22.000Z,Congrats @Xbox @XboxP3 - incredible showcase today.  Loved seeing @Radeon RDNA2 + @AMDRyzen in action during #XboxGamesShowcase https://t.co/ddzzJTwog7,2020,7,23
136,0,1280537278830587910,2020-07-07T16:20:53.000Z,Last year on 7/7 we launched our 7nm 3rd gen @AMDRyzen and @Radeon 5000 series together.  Today we celebrate 7/7 with some new @AMDRyzen XT parts.  Enjoy! https://t.co/XJqzIcnJEE,2020,7,7
137,1,1279806880861368321,2020-07-05T15:58:32.000Z,Congratulations @MercedesAMGF1 @ValtteriBottas on a great win today to open the season in Austria! 👍 https://t.co/PIGiPyQbGd,2020,7,5
138,0,1268328299455025159,2020-06-03T23:46:45.000Z,"Yesterday I had a chance to discuss recent events https://t.co/McOi0Hw8VM.  Today, I want to announce @AMD’s first steps to help bring about change with donations to @NAACP and @HBCUFoundation. https://t.co/UU8fQKozmd",2020,6,3
139,1,1267445052772679681,2020-06-01T13:17:03.000Z,"Excited to announce today that @MIT, @nyuniversity, and @riceuniversity will be the first universities to receive @AMD supercomputing clusters as part of our AMD Covid-19 Research Fund https://t.co/jABXg62b5i",2020,6,1
140,0,1260980245999628289,2020-05-14T17:08:13.000Z,Proud to have @AMDServer #EPYC “Rome” CPUs in the new DGX servers.  Congrats @Nvidia on the new A100 launch and thanks for selecting @AMD as your CPU partner. https://t.co/P3CoFXl1nD,2020,5,14
141,1,1260602084669390850,2020-05-13T16:05:32.000Z,Gorgeous new content running on @PlayStation 5.  Love seeing @Radeon RDNA2 in action.  Great new demo from @epicgames 😂 https://t.co/3NjT8gJyOJ,2020,5,13
142,2,1259492711092097024,2020-05-10T14:37:17.000Z,Happy Mother’s Day to all mom’s out there who do so much.  Thanks to my mom for always being my inspiration!  #HappyMothersDay https://t.co/7BwKyH7bdb,2020,5,10
143,0,1253820940334649346,2020-04-24T22:59:41.000Z,We are happy to participate in such a great harnessing of collective resources @foldingathome - keep up the fantastic work!!!  👍 https://t.co/r3qePuvID5,2020,4,24
144,1,1253516069039484928,2020-04-24T02:48:14.000Z,Deeply honored and humbled to be welcomed into the American Academy of Arts and Sciences. Congratulations to all the newly elected members! @americanacad https://t.co/iclwWZeXQ8,2020,4,24
145,2,1250935810456723458,2020-04-16T23:55:13.000Z,Proud to serve with my co-chairs on the Silicon Valley Economic Recovery &amp; Resilience Council as we look to bring the best of the public and private sector together to help chart a safe course to return to work and re-vitalize our economy.  Thanks @sliccardo for your leadership. https://t.co/anlTW9pbTC,2020,4,16
146,3,1250622051985096705,2020-04-16T03:08:27.000Z,It is an extraordinary time that requires shared resilience and partnership.  @AMD is committed to bringing our high-performance compute to the fight.  Today we announce a new HPC fund to accelerate COVID-19 related research and other community actions  https://t.co/4WxqNCF1Wy,2020,4,16
147,0,1240395950226640899,2020-03-18T21:53:34.000Z,Exciting reveal of the tech in @PlayStation PS5.  @amd is honored to jointly innovate and create great tech to enable @Cerny’s vision for gamers everywhere. https://t.co/BdYlxy0nzi,2020,3,18
148,1,1239936128804847616,2020-03-17T15:26:24.000Z,"Important steps being taken to “flatten the curve” globally. As we navigate these unprecedented times, @AMD’ers globally are working hard to support our customers, partners, and communities. Let’s all practice “social distancing” and leverage tech to stay connected and safe!",2020,3,17
149,0,1239665496666112001,2020-03-16T21:31:00.000Z,We are honored to be part of the @Xbox Series X bringing amazing tech to gamers everywhere !  Thanks for the amazing partnership @XboxP3 https://t.co/AuzAZ9O4cc,2020,3,16
150,1,1236749784087699456,2020-03-08T20:25:00.000Z,Happy #InternationalWomensDay!!Thanks to all the inspiring women around the world who break new ground and continue to push the envelope on what’s possible every day.,2020,3,8
151,2,1235751882926092289,2020-03-06T02:19:42.000Z,Just finished our financial analyst day sharing our long-term strategy.  Proud and excited to be part of this @AMD team as we forge ahead and build the best - pushing the limits on high-performance computing 😂 https://t.co/jjZ0ZPJwVe,2020,3,6
152,3,1235289542665605120,2020-03-04T19:42:32.000Z,Honored to be @HPE this morning to participate in the @Livermore_Lab El Capitan announcement.  A truly exciting mission and exciting partnership to lead in the exascale era with both our @AMDServer CPUs and @RadeonInstinct GPUs. https://t.co/X0SC2OQo3u,2020,3,4
