,index,id,created_at,text,year,month,day
0,0,1088017396542124032,2019-01-23T10:15:36.000Z,Probably should add #HatHair as a tag too! https://t.co/FxwzmdGiie,2019,1,23
1,1,1088016484419416064,2019-01-23T10:11:58.000Z,"RT @WTWcorporate: The Willis Towers Watson House @Davos is full this morning - #ResourcefulWorking #BabySeat @WTWCarlHess 
#WEF2019 #Davos2…",2019,1,23
2,0,743483952103469056,2016-06-16T16:42:42.000Z,I'm showing my spirit by championing our workplace equality efforts through the LGBT+A inclusion network! #WTWforPride #showyourspirit,2016,6,16
3,0,594875409457684480,2015-05-03T14:45:24.000Z,"RT @JakeFCohen: Chelsea has now won 15 trophies since 2004/05, or 1 more than Arsenal, Liverpool, Manchester City and Spurs combined. Domin…",2015,5,3
