,index,id,created_at,text,year,month,day
98,5,1329481581908561920,2020-11-19T17:48:04.000Z,"This year’s #NBADraft Class summoned the courage to rise, achieve greatness, and conquer any challenge that came their way. Look forward to watching these world-class athletes compete on the court soon! https://t.co/LO41USXHu2",2020,11,19
99,6,1329133857480740869,2020-11-18T18:46:20.000Z,"A true honor to have joined @Polioptics on the @ICEHousePodcast. Thank you for the engaging conversation, Josh!
https://t.co/OJN9EtOj6X",2020,11,18
100,0,1319690788003958786,2020-10-23T17:22:57.000Z,"Knew it was going to be big when I joined the @FiskerInc   family. The 2022 Fisker Ocean is where it’s at! Beautiful, sustainable, &amp; world-class. Exciting times for EV product innovation. https://t.co/0pQQSNcEWP",2020,10,23
101,1,1319053462676516865,2020-10-21T23:10:26.000Z,Awesome to see @jimcramer host @henrikfisker on @MadMoneyOnCNBC today. Two market geniuses! https://t.co/o67hB9zsYB,2020,10,21
102,0,1316768078571597824,2020-10-15T15:49:08.000Z,"Fired up to join forces with @ArvindKrishna as we lead the Workflow Revolution for @IBM's legacy service management customers. Together, we will give our joint customers the maximum experience on their digital transformation journey all powered by AI. And that’s just Phase 1! https://t.co/qOAGsCru9a",2020,10,15
103,1,1315729071062491137,2020-10-12T19:00:30.000Z,"From first heading into the bubbles to the final championship games, the NBA/WNBA demonstrated the true meaning of tenacity and grit this year. And we were proud to be on the journey with them in lockstep. Excited about the bright future ahead! https://t.co/W8cy3pMcQo",2020,10,12
104,2,1314361361468551169,2020-10-09T00:25:42.000Z,Awesome to see the team participate in the fight to end breast cancer with @EsteeLauder’s Tech Day of Pink campaign. May this month of awareness continue to strengthen our commitment to defeat all cancers that impact many. #TechInPink2020 #TimeToEndBreastCancer https://t.co/yCU5RLLdf3,2020,10,9
105,0,1305242550375051264,2020-09-13T20:30:48.000Z,"Fired up that @NFL play is officially back – nothing quite like the first Sunday of the season!! Oh, and super proud to see a @ServiceNow commercial in between the action. Wishing the entire league an awesome year!! https://t.co/8LBDnO6Quk",2020,9,13
106,1,1304486384799899653,2020-09-11T18:26:04.000Z,"19 years ago, our world changed forever. Today we honor the innocent lives lost &amp; the courageous heroes who fell. May we also remember the power of humanity when we are united as one. The strength that emerged on 9/11 is still with us now.",2020,9,11
107,0,1284519833917362176,2020-07-18T16:06:08.000Z,"When John Lewis spoke, we listened. His moral authority was as unquestioned as it was painfully earned. We should mourn him as the hero he was. Staying focused on the progress still to be made is the best way to ensure the fullest respect for his lasting legacy. RIP.",2020,7,18
108,1,1283215348318314497,2020-07-15T01:42:34.000Z,RT @servicenow: .@BillRMcDermott joins @alansmurray and @ellmcgirt of @FortuneMagazine to discuss the changing nature of the CEO role and n…,2020,7,15
109,0,1273694996949073924,2020-06-18T19:12:06.000Z,@holgermu Hi Holger! Alan works for @ServiceNow. 😉 All the best my friend!,2020,6,18
110,1,1273693112536367104,2020-06-18T19:04:36.000Z,"Re: return to workplace:
Customers tell us what they need, ServiceNow’s engineers build new apps on our platform, customers download &amp; get immediate ROI.
This effort is happening so fast. Inspiring to see this team go from roadmap to release in two weeks time! #ServiceNow https://t.co/TtSvbkBsiO",2020,6,18
111,0,1267853949337509888,2020-06-02T16:21:51.000Z,"RT @nilerodgers: MUSIC INDUSTRY BLACK OUT TUESDAY

Due to recent events please join us as we take an urgent step of action to provoke accou…",2020,6,2
